infinitive,normalized_string,pos,skill,related_lexemes,skill_url_title,gender,lexeme_id,word_string
singen,singst,Verb,Leisure,"['8866a01b0fdf8fd98d7bd9e684570f17', '6a1aea4d65fb699124cb0bc22f18871b']",Leisure,,e58e864dc57f16b10e6381bc4a12086d,singst
frühstücken,fruhstuckt,Verb,Leisure,"['5e151d7533da578b57e5373bdb2a5f52', 'd3326d458f52c33eef6427674aea2abf', '65a2db5690560e425423880e0060a17e']",Leisure,,4db545046c8ab54c1bd6411e0d654862,frühstückt
frühstücken,fruhstuckst,Verb,Leisure,"['4db545046c8ab54c1bd6411e0d654862', 'd3326d458f52c33eef6427674aea2abf', '65a2db5690560e425423880e0060a17e']",Leisure,,5e151d7533da578b57e5373bdb2a5f52,frühstückst
joggen,jogge,Verb,Leisure,"['1f5037a44d1059345b5b8b78275b8135', 'cc3a055080578cd1c7b29555bf8786e2', 'b8d2d80b82870ceaa1f1b0fcc4e079f4']",Leisure,,a6c67fb5a4e8764f0d92546d8609f8cc,jogge
surfen,surfe,Verb,Leisure,"['128413a2d5b35c06a55d63ced94fd8a8', 'ddc54d769de4ddb77b4a906f5a56a8e7']",Leisure,,1da376c41ddae2cb259320ab6896dd84,surfe
surfen,surfst,Verb,Leisure,"['1da376c41ddae2cb259320ab6896dd84', 'ddc54d769de4ddb77b4a906f5a56a8e7']",Leisure,,128413a2d5b35c06a55d63ced94fd8a8,surfst
surfen,surft,Verb,Leisure,"['1da376c41ddae2cb259320ab6896dd84', '128413a2d5b35c06a55d63ced94fd8a8']",Leisure,,ddc54d769de4ddb77b4a906f5a56a8e7,surft
,schauspielerin,Noun,Jobs,[],Jobs,Feminine,3d95ca00119b12a9b4aa2434feb9c5eb,schauspielerin
,beruf,Noun,Jobs,[],Jobs,Masculine,4ab0f23e0484ca3e07c34e7ad208b818,beruf
,kellnerin,Noun,Jobs,[],Jobs,Feminine,ef50466def35e456095b0a99969077ee,kellnerin
,professor,Noun,Jobs,[],Jobs,Masculine,2c9be8c4c2c7a0ef1c4e3bbbcce7d225,professor
fallen,fallt,Verb,Travel,[],Travel,,66424abb6dd287708a3e2af753853405,fällt
,halb,Adjective,Travel,[],Travel,,70596c43cd0498c82445f1c0cfb77320,halb
,station,Noun,Travel,[],Travel,Feminine,679ac3693682a994979aec85f23dffb4,station
,zugtur,Noun,Travel,[],Travel,Feminine,ae2bf429178a17a98a7ecbfb170a8138,zugtür
,speisewagen,Noun,Travel,[],Travel,Masculine,7c3f056f120e5fc2f388f04aee671fee,speisewagen
,hin- und ruckfahrt,Noun,Travel,[],Travel,Feminine,a635d1a212d293e12be88b61befe0e27,hin- und rückfahrt
,aus,,Travel,['02f29045c453dca38ae3ddf483bb6309'],Travel,,eb1b217628e3d1b1a21184a198c259cb,aus
,abfahrt,Noun,Travel,[],Travel,Feminine,f3eed17afcc77c5bf96d04ee8176f2e5,abfahrt
,achtung,,Travel,[],Travel,,1d799c806452e4e19a7c793954dc4231,achtung
,verspatung,Noun,Travel,[],Travel,Feminine,4f40ec740ce0f17b8039f1b5f0637ca5,verspätung
,kanadierin,Noun,People,[],People,Feminine,d0e13e9cb66727fb9977a607d5ca5753,kanadierin
arbeiten,arbeitest,Verb,People,"['8b04de044faaa29b15fe65003c2d5a6c', '74e6acd80e402a94e9728738d89b29ac']",People,,d126ce29865b1d87c002a89c80ad134b,arbeitest
,amerikanerin,Noun,People,[],People,Feminine,d72258516ed5f2826c54d7f0321082dd,amerikanerin
,achtzehn,Numeral,People,[],People,,ddca6b7e6c0618e9cc4f05f92d2857f7,achtzehn
,neunzehn,Numeral,People,[],People,,874826407eada5018232bca4116992e3,neunzehn
sein,seid,Verb,People,"['ab6750aee2f31d980e3b5f9f9ecea02b', 'ea162697009a9c78b38033a3fc8eb40f', '9aac75af6c4763cfe75d16b87cc10604', '57e8aed4c315b289686064c402adcbc9', '6b1c28621e623451322c32fc2aa7459d', '4fdaa498ad844fc4c7adf7ddac542751', '2ac4ffe95f75b15d1d99aeebbb8321c7', '713d30d6c7922e90eefdb989d4d9ad56', '0b59f6cdecb914ed8e713bbbab6a7924', '71f5612281d1ecd419cfbe7ae49aaed3', '7b563f860cd0b0f43adf0a79e0188bcb']",People,,df0b0165dae55e3bd922a746d9072e9d,seid
,deutsche,Noun,People,[],People,,c40ac0ff61f8bc00e544d06cad68fd4e,deutsche
,einfach,Adjective,Languages,[],Languages,,b37e8fdbe168dc741370eb4e08f06df1,einfach
,mitbewohner,Noun,Apartment,[],Apartment,Masculine,27a028bd595d77d1836934dfe330c692,mitbewohner
,nicht,Adverb,Apartment,[],Apartment,,77f0f71fd5abd26e6067e0d6dd46dd9f,nicht
,bar,Adverb,Dining Out,['660e3f3a037aa90bcabac647c735df84'],DiningOut,,e0265e7196a7752a9698863c6aae892f,bar
,funfundzwanzig,Numeral,Dining Out,[],DiningOut,,a9f032a4016eb809956db53d52145810,fünfundzwanzig
feiern,feiere,Verb,Birthday,"['01fe22aabba9a9c3ca6d4438f52ecdf3', '5e60d8aec313451bdbce81b58d35bc7f']",Birthday,,1719e3cf8e5d57e35b1c7d360095376b,feiere
feiern,feiern,Verb,Birthday,"['01fe22aabba9a9c3ca6d4438f52ecdf3', '1719e3cf8e5d57e35b1c7d360095376b']",Birthday,,5e60d8aec313451bdbce81b58d35bc7f,feiern
machen,mache,Verb,Birthday,"['d7b4290eaa4918f65f8e5ce8a612a3df', '70c956a45c542e1db9e4c78c6ca99051', 'e6bd411053e003fc740382ee53609560', '9b1dc55147861a22541051c15bc4695b']",Birthday,,bc303f70358e7e7a6a8bffa879f9021c,mache
,aufregend,Adjective,Places,[],Places,,a9590f55de75cfdaa37f825809d78183,aufregend
,das geht,,Plans,[],Plans,,a31257f3ff22839db161222ff5d4ee6b,das geht
,u-bahnstation,Noun,Directions,[],Directions,Feminine,fa73616d8fcf26cf17771b976460d065,u-bahnstation
,wie geht's,,Greetings,[],Greetings,,4dcaf932ecfa34a2e6d45bf5cedf8ec5,wie geht's
,es geht,,Greetings,[],Greetings,,d34f94e8f2a54ba116786a6d0728717b,es geht
,bis spater,,Greetings,[],Greetings,,e2d1e9edc67bdb1ff219c5ac39a33477,bis später
trinken,trinkt,Verb,Dining Out,"['1bf6ad9957facdc1d93f22b227f06757', 'da2936610224441b32b627714dedc2d6', '57457e31abab4aef08489362a8ac1130']",DiningOut,,306560d6f47275980bdfc69f8f338552,trinkt
trinken,trinke,Verb,Dining Out,"['1bf6ad9957facdc1d93f22b227f06757', 'da2936610224441b32b627714dedc2d6', '306560d6f47275980bdfc69f8f338552']",DiningOut,,57457e31abab4aef08489362a8ac1130,trinke
,guten abend,,Greetings,[],Greetings,,8b80ab6b3a57cc385d5b5cc96282cf03,guten abend
zahlen,zahlen,Verb,Travel,"['897f7ed1011cd95c3ea93081dafb2bd5', '81e0487f1f43df1302fa1d15a38dfc30']",Travel,,b1bc3d86463a87fd6faa80907e4fee74,zahlen
zahlen,zahlst,Verb,Travel,"['897f7ed1011cd95c3ea93081dafb2bd5', 'b1bc3d86463a87fd6faa80907e4fee74']",Travel,,81e0487f1f43df1302fa1d15a38dfc30,zahlst
spielen,spielen,Verb,Plans,"['598a41cd84310715e45b6192564592a1', 'f86cfa0e4690664ea2712d0b14d6b8c2', 'c904c9330abc33b734aa16fb774ffc16']",Plans,,4238301d1fdce60abe45f161274ddd2d,spielen
wandern,wandern,Verb,Plans,"['65a1e7ce16b7ec401a108b95521e2ae3', 'ce33df55777d4b63a72eff87580dfe0d', 'ce9ef05093c9cd0d0c227f37c0d92a25']",Plans,,ff41b0209e9350a7daec57f2282ca449,wandern
brauchen,brauchst,Verb,Apartment,['186e585f3527862c2e4c1fd5516d8d88'],Apartment,,78f501d1d636cb6299fca17ad7101e99,brauchst
,woher,Adverb,Places,[],Places,,6c31b99f86516766c66da23491625f4c,woher
,amerika,Proper noun,Places,[],Places,Neuter,f162fbdb5c6ab9672b02a3ea784595fa,amerika
,kilo,Noun,Market,[],Market,Neuter,45c5fa54b633e96bd0df6b86fa1cd7ed,kilo
,elegant,Adjective,Directions,[],Directions,,64bb4c779abbff56c039fc37370a308b,elegant
,taxistand,Noun,Directions,['d78b4ccc6cb50a8ec05fb1a4436c55a1'],Directions,Masculine,1b188b24940d3a80f617f16400fdf622,taxistand
,bis bald,,Greetings,[],Greetings,,e19be84398a0ac57196e13f12826731f,bis bald
,schweden,Proper noun,Questions,[],Questions,,14a6a60beb05c5d4f21a01338fc0a14a,schweden
fotografieren,fotografiere,Verb,Leisure,['87d2568a8a868dbbbab2cf37b32210dc'],Leisure,,a1d1fd8b77e30ce8d6a63d2bdec13d7b,fotografiere
fotografieren,fotografiert,Verb,Leisure,['a1d1fd8b77e30ce8d6a63d2bdec13d7b'],Leisure,,87d2568a8a868dbbbab2cf37b32210dc,fotografiert
,wunderbar,Adjective,Places,[],Places,,17ae61d892e74a25669ef28de6d660f7,wunderbar
,wie ist es,,Places,[],Places,,aea8b99953e74f0796a9c4285dfb3cf5,wie ist es
heißen,heissen,Verb,Questions,"['49273c30db96b8eb2a20f429c0690976', '92771583a54136b825153673556f1659']",Questions,,80525e4d4d1127c8391a9fdd0e42fb6b,heißen
leben,lebst,Verb,Questions,"['bbd2e8180f24f6cbb6abe5d51542a1c7', '0b9411ae6857492b07ec49072758d166', '97835524101a0fb4c27964e2fffd3a62']",Questions,,ef2af977cdd739cd564c823939be133c,lebst
,freut mich,,Questions,[],Questions,,f6ff76c4ec108c0a1d9748c77fd39ce5,freut mich
,anwaltin,Noun,Questions,[],Questions,Feminine,183ef51ab1f235fd640e191e2abb501d,anwältin
heißen,heisse,Verb,Questions,"['80525e4d4d1127c8391a9fdd0e42fb6b', '49273c30db96b8eb2a20f429c0690976']",Questions,,92771583a54136b825153673556f1659,heiße
leben,lebe,Verb,Questions,"['bbd2e8180f24f6cbb6abe5d51542a1c7', 'ef2af977cdd739cd564c823939be133c', '0b9411ae6857492b07ec49072758d166']",Questions,,97835524101a0fb4c27964e2fffd3a62,lebe
,geldautomat,Noun,Directions,[],Directions,Masculine,7a19bb7931d254bc021329ba2d38b238,geldautomat
,bahnhof,Noun,Directions,[],Directions,Masculine,e86d44a75114b2e2166332e20e7760ed,bahnhof
,kunstler,Noun,Questions,[],Questions,Masculine,e9d27c6c9be1ec208449bcf2a3df7014,künstler
,polizist,Noun,Questions,[],Questions,Masculine,f8601f3e1422ba493c9e63c90ed6ffea,polizist
,polizistin,Noun,Questions,[],Questions,Feminine,9d39308ca8a981f647901537df1d3d36,polizistin
,schuler,Noun,Questions,[],Questions,Masculine,1cb594537481165a796d4cf05888a72d,schüler
,kanzler,Noun,Questions,[],Questions,Masculine,0dbbfc908f2ef86b6d9ee1274842d343,kanzler
,kanzlerin,Noun,Questions,[],Questions,Feminine,1738922087b6c7a94fee7f7bb266bf8b,kanzlerin
